Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,Syf,2025-10-05 02:42:48.435,3.757,-7.561,6.677,-0.702,-0.304,-0.964,0.667,0.588,9.493,0.057,0.061,0.016,-15201.0,-3853.0,-4793.0,1961,1885,1,1843,1911,1,0
2,Syf,2025-10-05 02:42:48.545,4.681,-7.252,6.045,-0.539,-0.326,-0.893,0.628,0.628,9.454,0.043,0.044,0.043,-15000.0,-3886.0,-4920.0,1967,1901,1,1845,1905,1,0
2,Syf,2025-10-05 02:42:48.655,5.634,-6.768,5.693,-0.433,-0.297,-0.688,0.549,0.628,9.571,0.091,0.061,0.04,-15148.0,-3937.0,-5104.0,1967,1895,1,1841,1909,1,0
2,Syf,2025-10-05 02:42:48.765,5.782,-6.823,4.949,-0.381,-0.092,-0.622,0.667,1.02,9.454,0.033,0.028,0.044,-14906.0,-4096.0,-5178.0,1967,1837,1,1849,1908,1,0
2,Syf,2025-10-05 02:42:48.873,6.076,-6.46,4.372,-0.108,-0.08,-0.769,0.51,1.216,9.414,0.005,0.02,-0.005,-15026.0,-4248.0,-5002.0,1965,1898,1,1834,1908,1,0
2,Syf,2025-10-05 02:42:48.985,6.958,-6.105,4.707,0.004,-0.122,-0.852,0.431,1.373,9.297,-0.05,-0.005,-0.036,-14968.0,-4340.0,-5231.0,2025,1895,1,1845,1904,1,0
2,Syf,2025-10-05 02:42:49.103,6.934,-5.404,3.711,-0.996,-0.04,0.032,0.431,1.373,9.493,-0.063,0.018,-0.06,-15131.0,-4255.0,-5250.0,1965,1894,1,1840,1902,1,0
2,Syf,2025-10-05 02:42:49.215,7.142,-5.325,3.651,-0.938,0.035,0.08,0.196,1.412,9.414,0.022,0.058,-0.082,-14920.0,-4145.0,-5079.0,1964,1901,1,1840,1904,1,0
2,Syf,2025-10-05 02:42:49.323,7.314,-5.816,3.694,-0.653,0.171,-0.04,0.314,1.491,9.375,-0.019,0.022,-0.037,-15007.0,-4058.0,-5196.0,1968,1898,1,1838,1904,1,0
2,Syf,2025-10-05 02:42:49.435,7.578,-5.995,3.615,-0.55,0.088,0.011,0.235,1.373,9.375,0.036,0.032,0.006,-14913.0,-3910.0,-4957.0,1974,1899,1,1840,1906,1,0
2,Syf,2025-10-05 02:42:49.545,7.223,-6.357,3.479,-0.575,-0.04,0.133,0.314,1.373,9.414,0.053,0.014,0.065,-15066.0,-4191.0,-4775.0,1966,1898,1,1851,1906,1,0
2,Syf,2025-10-05 02:42:49.655,6.826,-6.448,2.945,-0.756,-0.062,0.231,0.275,0.981,9.414,0.078,-0.013,0.056,-14908.0,-4325.0,-4835.0,1969,1894,1,1840,1906,1,0
2,Syf,2025-10-05 02:42:49.765,6.565,-6.823,2.069,-0.827,-0.073,0.438,0.314,1.294,9.414,0.021,-0.012,0.081,-15061.0,-4398.0,-5110.0,1963,1898,1,1853,1908,1,0
2,Syf,2025-10-05 02:42:49.875,6.0,-7.283,0.874,-0.874,-0.066,0.698,0.078,1.02,9.454,0.008,-0.021,0.051,-14910.0,-4419.0,-5035.0,1967,1899,1,1853,1925,1,0
2,Syf,2025-10-05 02:42:49.983,5.624,-7.638,0.769,-0.569,-0.039,0.689,0.157,0.981,9.454,-0.169,-0.072,0.041,-14872.0,-4642.0,-5310.0,1967,1893,1,1839,1908,1,0
2,Syf,2025-10-05 02:42:50.093,6.151,-8.169,1.384,0.75,-0.147,0.477,0.353,0.902,9.454,-0.211,-0.084,-0.05,-14886.0,-4754.0,-4957.0,1963,1883,1,1841,1904,1,0
2,Syf,2025-10-05 02:42:50.205,5.95,-9.17,1.647,0.097,0.062,0.626,0.667,0.785,9.336,-0.207,-0.025,-0.1,-15482.0,-4467.0,-4887.0,1963,1891,1,1857,1911,1,0
2,Syf,2025-10-05 02:42:50.313,4.219,-9.948,1.018,-0.518,0.137,0.924,0.785,0.745,9.297,-0.169,-0.065,-0.158,-15081.0,-3668.0,-4515.0,1965,1889,1,1862,1906,1,0
2,Syf,2025-10-05 02:42:50.423,3.833,-10.185,1.238,-0.659,0.484,0.814,0.706,0.471,9.414,0.02,-0.015,-0.083,-15375.0,-3990.0,-4336.0,1966,1894,1,1846,1909,1,0
2,Syf,2025-10-05 02:42:50.535,2.804,-9.759,0.127,-0.961,0.138,1.059,0.745,0.196,9.532,0.005,-0.053,-0.073,-15421.0,-3716.0,-4157.0,1967,1898,1,1840,1908,1,0
2,Syf,2025-10-05 02:42:50.643,0.658,-10.197,-1.324,-1.997,1.087,1.884,0.667,0.353,9.493,0.012,-0.062,0.009,-15351.0,-3652.0,-4524.0,1963,1902,1,1845,1920,1,0
