Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
3,Udarzenia,2025-10-05 02:52:24.989,-4.963,-9.397,3.792,-1.116,0.137,0.937,12.239,40.482,64.332,-0.74,-0.949,0.079,6706.0,-13961.0,-1841.0,1968,1895,1,1842,1906,1,0
3,Udarzenia,2025-10-05 02:52:25.110,-5.765,-8.243,3.716,-0.813,-0.717,0.595,12.239,40.482,64.332,-1.764,-1.44,-0.126,13555.0,-13414.0,-3688.0,1967,1900,1,1845,1907,1,0
3,Udarzenia,2025-10-05 02:52:25.230,-5.44,-9.749,5.464,-1.895,-2.164,0.48,12.239,40.482,64.332,-5.578,-1.416,-1.995,22710.0,-8783.0,-14499.0,1963,1889,1,1840,1908,1,0
3,Udarzenia,2025-10-05 02:52:25.350,-1.312,-8.31,2.547,-2.797,-2.912,-0.023,12.239,40.482,64.332,-4.1,-2.657,3.318,-32760.0,2008.0,-18802.0,1952,1898,1,1841,1908,1,0
3,Udarzenia,2025-10-05 02:52:25.469,-0.529,-9.017,0.448,-0.987,-0.895,0.287,12.239,40.482,64.332,7.984,1.933,-0.826,-7353.0,3105.0,-20574.0,1968,1895,1,1840,1905,1,0
3,Udarzenia,2025-10-05 02:52:25.590,-1.69,-10.032,3.903,0.292,1.921,0.26,12.239,40.482,64.332,1.295,-0.42,-1.324,-7467.0,779.0,-16333.0,1966,1894,1,1840,1928,1,0
3,Udarzenia,2025-10-05 02:52:25.709,-3.84,-9.203,1.992,0.956,1.191,0.108,12.239,40.482,64.332,2.966,0.772,-1.637,-6661.0,-5676.0,-16755.0,1967,1892,1,1843,1906,1,0
3,Udarzenia,2025-10-05 02:52:25.827,-6.069,-7.132,2.416,1.115,1.5,0.674,12.239,40.482,64.332,2.641,0.808,-0.852,3271.0,-5856.0,-17187.0,1963,1895,1,1841,1906,1,0
3,Udarzenia,2025-10-05 02:52:25.938,-6.024,-8.523,2.203,1.767,1.708,0.56,12.239,40.482,64.332,2.844,1.637,-0.149,7606.0,-7724.0,-11741.0,1968,1895,1,1843,1907,1,0
3,Udarzenia,2025-10-05 02:52:26.050,-6.093,-7.238,2.799,1.45,0.932,-0.496,12.239,40.482,64.332,-0.31,1.448,0.704,8760.0,-11431.0,-11659.0,1967,1895,1,1840,1908,1,0
3,Udarzenia,2025-10-05 02:52:26.168,-6.639,-6.622,3.179,2.061,1.296,-1.11,12.239,40.482,64.332,0.783,2.007,0.402,8026.0,-15725.0,-1010.0,1967,1896,1,1846,1909,1,0
