4109233,1.729,4.243,-8.361,-0.180,0.046,-0.014,2.785,-4.315,6.512,-0.011,-0.022,-0.040,8581,-4053,13617,1973,1904,1,1840,1902,1
4109353,1.731,4.235,-8.384,-0.185,0.046,-0.014,2.785,-4.315,6.512,0.023,-0.166,0.158,8474,-3812,13290,1968,1910,1,1840,1905,1
4109463,1.719,4.211,-8.432,-0.181,0.046,-0.012,2.824,-4.315,6.512,-0.007,-0.044,-0.024,8631,-3981,13941,1977,1909,1,1838,1904,1
4109583,1.267,4.032,-9.354,-0.118,-0.420,-0.095,2.785,-4.315,6.512,0.255,0.291,0.613,10083,-2247,14289,1969,1905,1,1843,1904,1
4109693,2.138,4.046,-8.782,-0.297,0.113,-0.046,2.785,-4.315,6.512,-0.584,-0.417,1.558,4227,-6381,11741,1983,1846,1,1829,1907,1
4109803,1.336,4.106,-8.459,0.486,0.097,0.229,2.824,-4.315,6.512,-1.074,0.380,0.524,6882,-10218,13380,1967,1904,1,1840,1912,1
4109913,2.018,4.458,-9.062,-0.106,0.055,-0.085,2.785,-4.315,6.512,-2.297,-0.573,0.159,4683,-11684,13024,1968,1916,1,1842,1905,1
4110033,2.253,4.348,-8.432,-0.196,-0.091,-0.136,2.785,-4.315,6.512,0.227,-1.693,-1.016,9781,-17114,10374,1962,1893,1,1840,1908,1
4110153,1.779,4.276,-8.432,-0.181,0.010,-0.031,2.785,-4.315,6.512,0.958,-1.797,-1.780,9694,-10327,4288,2067,2175,1,1843,1914,1
4110263,1.805,4.257,-8.384,-0.183,0.044,-0.016,2.824,-4.315,6.551,0.158,0.153,-0.065,15527,-5537,6525,1969,2157,1,1844,1907,1
4110373,1.899,4.319,-8.444,-0.136,0.087,0.010,2.824,-4.354,6.512,1.008,0.109,-1.489,14240,-3301,5178,1970,2154,1,1840,1904,1
4110483,1.729,4.185,-8.461,-0.203,0.013,-0.035,2.785,-4.315,6.512,0.412,-0.315,-0.927,14571,-2543,6348,1993,1920,1,1840,1905,1
4110593,1.781,4.322,-8.337,-0.177,0.044,-0.010,2.824,-4.315,6.512,0.170,0.327,-0.863,15655,-1795,5924,1995,1934,1,1841,1871,1
4110703,1.731,4.252,-8.368,-0.187,0.043,-0.019,2.785,-4.315,6.512,-0.331,0.211,-0.351,16524,-1747,4147,1993,2155,1,1854,1911,1
4110813,1.724,4.369,-8.317,-0.221,-0.007,-0.037,2.589,-3.883,6.590,-0.242,0.651,-0.492,16135,-2118,7884,1974,2158,1,1840,1909,1
4110933,1.808,4.295,-8.430,-0.191,0.080,-0.001,3.060,-3.727,6.159,0.549,0.715,-0.457,12578,-2020,6322,1979,2155,1,1840,1914,1
4111043,1.678,4.310,-8.329,-0.191,0.024,0.007,2.432,-4.982,5.806,0.384,0.626,-0.777,17065,-873,9889,1971,2139,1,1850,1915,1
4111153,1.750,4.271,-8.394,-0.195,0.028,-0.015,2.981,-5.099,6.472,-0.605,0.963,-0.627,15271,2061,9299,1980,1906,1,1843,1920,1
4111263,1.832,4.403,-8.078,-0.168,-0.028,-0.015,3.648,-4.786,6.512,0.643,0.265,-0.688,13339,210,10117,2038,2127,1,1840,1915,1
4111373,0.776,4.413,-7.609,-0.748,0.424,-0.087,3.138,-3.020,8.238,0.082,-0.882,-0.525,12301,2949,8331,1993,2161,1,1840,1915,1
4111483,1.686,4.501,-8.660,-0.049,0.001,-0.006,3.177,-2.001,9.101,0.254,-1.643,0.600,19918,1941,12043,2011,2192,1,1836,1900,1
4111593,1.391,2.990,-4.209,-0.071,-0.051,-0.005,4.315,-2.707,9.257,-1.870,-0.723,0.749,16949,498,6601,1967,2154,1,1843,1901,1
4111703,1.901,4.901,-8.226,-0.539,-0.137,-0.191,4.236,-2.746,9.140,-1.235,-1.299,0.232,16647,10630,3334,1984,2151,1,1843,1904,1
4111823,2.399,4.717,-10.005,0.402,0.087,0.088,3.727,-2.236,9.571,1.966,0.345,-1.409,14316,-1724,3698,1965,2155,1,1847,1919,1
4111933,-1.255,3.043,-11.471,0.266,-0.854,1.475,3.491,-2.275,9.454,0.249,-0.831,0.960,15677,-473,879,1965,2154,1,1850,1910,1
4112043,2.713,9.941,-6.464,-1.510,0.992,2.816,3.805,-2.550,9.454,-1.800,-0.789,1.615,14839,-4024,1319,1971,2160,1,1838,1909,1
4112153,4.039,3.536,-6.960,-3.193,2.456,3.133,4.864,-3.295,8.787,-1.506,-0.123,0.985,15761,-8386,1047,1963,2150,1,1840,1911,1
4112263,7.688,2.942,-0.417,-4.366,3.837,2.732,4.511,-3.256,8.238,0.161,-0.315,-1.027,15202,-7792,363,1967,2033,1,1850,1913,1
4112373,8.332,2.128,3.036,-3.030,2.143,3.447,3.923,-4.590,6.982,-2.224,0.983,-1.657,14970,-2093,1784,1923,1840,1,1844,1910,1
4112483,11.107,-2.373,3.462,-1.117,-0.558,1.474,3.962,-3.844,5.884,-3.588,0.586,-0.250,12490,-2764,8492,1919,1898,1,1843,1907,1
4112603,7.640,-3.668,4.135,-2.035,1.965,-0.302,5.766,-3.648,6.512,3.719,-1.387,4.056,20168,-8506,-2951,1920,1887,1,1840,1895,1
4112713,8.076,-3.254,5.399,-0.674,0.905,-0.498,4.786,-3.334,6.512,1.423,1.122,0.710,16329,-5635,-3231,1930,1899,1,1839,1904,1
4112823,8.918,-3.136,5.744,1.893,0.188,0.911,5.217,-2.942,6.551,0.150,0.508,-0.125,15446,-8940,1470,1987,2224,1,1837,1905,1
4112933,8.521,-2.382,7.092,-0.477,0.251,-0.500,5.178,-2.824,6.551,0.132,0.489,0.586,12363,-9502,1746,1920,1920,1,1838,1906,1
4113043,8.377,-3.414,6.067,0.365,-0.375,0.254,6.159,-2.785,6.982,0.044,0.205,0.133,10978,-10044,5145,1914,1901,1,1840,1914,1
4113153,9.689,-3.637,6.158,0.508,-0.380,0.675,5.531,-3.099,6.472,-0.301,-0.392,0.511,12154,-9984,3829,1925,1884,1,1819,1910,1
4113263,9.299,-2.049,6.021,-0.175,-0.970,-0.197,6.002,-2.824,6.159,-0.368,0.175,0.402,12656,-8929,2025,1930,1853,1,1839,1904,1
4113373,8.586,-3.426,3.450,0.610,-2.070,2.265,5.060,-3.687,6.590,0.252,1.023,0.608,11793,-10862,2234,1907,1892,1,1840,1903,1
4113483,8.600,-4.532,0.941,-0.234,-1.500,1.375,5.570,-3.060,6.512,0.169,0.250,0.112,10844,-12857,2823,1929,1895,1,1845,1904,1
4113593,7.908,-6.005,-1.652,0.143,-0.601,0.833,5.296,-3.020,6.551,-0.430,0.200,-0.269,10528,-12670,2577,1921,1899,1,1840,1913,1
4113713,7.661,-5.938,-1.563,-0.386,0.042,0.201,5.178,-3.177,6.590,-0.595,-0.119,0.191,11034,-12872,3428,1918,1898,1,1842,1887,1
4113833,8.128,-5.983,0.105,0.073,1.504,-1.209,5.178,-3.138,6.551,1.493,-0.162,1.260,9725,-11448,4723,1930,1894,1,1835,1905,1
4113943,9.043,-5.045,3.931,1.538,1.815,-2.762,5.178,-3.177,6.237,1.621,0.032,1.049,10174,-12690,4417,1919,1889,1,1840,1910,1
4114053,9.376,-1.511,3.215,0.492,-0.086,-1.177,5.413,-3.138,6.551,1.406,0.783,0.545,7892,-10098,8303,1920,1894,1,1840,1911,1
4114163,11.023,-1.279,4.599,1.862,-2.255,0.450,5.374,-3.217,6.629,0.241,0.929,-0.054,5682,-9915,10831,1927,1891,1,1841,1906,1
4114273,10.106,-1.353,1.010,1.496,-2.287,2.622,5.178,-3.138,6.590,-0.574,0.848,0.020,5836,-9970,11326,1923,1827,1,1840,1903,1
