41220,3.740,-5.243,-6.862,-0.434,-0.069,-0.191,4.511,-10.709,-2.118,0.036,-0.086,0.068,7187,-13825,-5042,1975,1883,1,1842,1922,1
41340,3.771,-7.903,-5.638,-0.420,-1.102,-0.617,4.276,-9.767,-2.079,0.038,0.047,-0.043,6797,-13781,-4732,1949,1894,1,1825,1904,1
41460,1.403,-7.424,-7.776,-0.566,0.471,-0.809,7.924,-6.590,-3.452,-0.101,0.089,-0.105,6875,-14151,-4994,1956,1884,1,1842,1872,1
41580,2.713,-6.290,-8.672,-0.872,1.653,-0.508,10.552,-9.493,-5.452,0.047,0.102,-0.221,6383,-15005,-4468,1961,1889,1,1841,1906,1
41700,5.160,-2.538,-6.965,-1.471,1.758,0.500,5.766,-1.138,-2.314,0.996,0.170,-0.568,8093,-15961,-2710,1963,1901,1,1835,1904,1
41810,6.993,-1.829,-5.097,-1.989,0.983,1.578,1.412,-7.296,-4.276,1.326,0.246,-1.212,8993,-13513,-647,1968,1897,1,1838,1905,1
41920,7.506,-3.108,-3.907,-1.658,0.755,1.966,0.902,-7.296,-6.119,-0.178,0.276,-1.125,10692,-9625,-1600,1961,1902,1,1834,1904,1
42030,7.190,-3.850,-4.183,-0.729,0.542,1.877,0.863,-7.139,-5.845,-1.370,0.843,-0.713,13128,-5930,-1468,1951,1887,1,1831,1911,1
42140,5.435,-6.189,-5.341,0.057,-0.831,1.116,0.353,-8.002,-8.355,-0.053,0.724,-0.204,13898,-8130,664,1968,1879,1,1839,1894,1
42250,2.844,-8.566,-7.482,0.115,-1.186,0.993,11.925,-14.161,-16.671,0.428,0.105,-0.129,14761,-8615,3025,1968,1890,1,1827,1910,1
42370,0.800,-6.457,-8.471,0.223,-0.133,0.599,4.629,-9.257,-1.726,-0.435,-0.480,-0.203,14358,-7516,-213,1966,1878,1,1840,1905,1
42480,2.399,-7.022,-6.804,0.449,0.378,0.272,4.354,-9.297,-1.491,-0.407,-0.504,0.024,15043,-7524,-2955,1967,1889,1,1840,1904,1
42590,2.598,-7.558,-5.662,0.221,0.505,0.125,5.060,-9.297,-1.648,-0.052,-0.068,0.165,14661,-8773,-1868,1958,1904,1,1838,1889,1
42700,2.844,-8.262,-5.619,0.409,0.377,-0.115,4.864,-9.218,-1.804,0.160,-0.016,0.173,12332,-9579,-757,1963,1858,1,1841,1908,1
42810,2.976,-8.485,-5.054,0.198,0.016,-0.352,4.511,-9.061,-1.726,0.170,0.076,0.077,12143,-9701,-643,1962,1893,1,1840,1904,1
42920,3.737,-7.128,-5.033,-0.182,0.120,-0.128,4.707,-9.571,-1.804,0.120,0.115,0.142,13470,-9603,-882,1970,1903,1,1831,1914,1
43030,3.582,-8.011,-4.638,-0.229,-0.105,-0.015,4.668,-9.179,-1.765,-0.012,0.097,0.123,13958,-10046,-405,1963,1871,1,1826,1910,1
