3003652,0.589,-0.062,-9.531,-0.184,0.048,-0.011,2.393,-4.276,6.669,-0.001,-0.001,-0.002,-1070,3099,-15902,1970,2088,1,1835,1910,1
3003772,0.594,-0.086,-9.560,-0.182,0.048,-0.014,2.354,-4.276,6.669,0.001,0.002,-0.002,-1102,3115,-15898,1972,2093,1,1841,1914,1
3003892,0.575,-0.074,-9.534,-0.182,0.047,-0.013,2.393,-4.315,6.669,0.004,0.002,-0.004,-1177,3144,-15876,1963,2083,1,1847,1911,1
3004012,0.673,-0.084,-9.527,-0.182,0.047,-0.012,2.393,-4.276,6.669,0.006,-0.000,-0.001,-1001,3094,-15892,1968,2096,1,1842,1904,1
3004132,0.577,-0.069,-9.538,-0.182,0.048,-0.013,2.393,-4.276,6.708,0.001,0.002,-0.002,-1171,3165,-15866,1962,2086,1,1839,1905,1
3004252,0.615,-0.084,-9.534,-0.182,0.045,-0.012,2.432,-4.276,6.669,0.001,-0.000,-0.002,-1087,3103,-15860,1958,2086,1,1837,1903,1
3004372,0.639,-0.084,-9.541,-0.182,0.047,-0.013,2.393,-4.276,6.669,0.004,0.001,-0.004,-1045,3075,-15896,1973,2093,1,1839,1891,1
3004492,0.565,-0.055,-9.534,-0.181,0.047,-0.013,2.393,-4.276,6.669,0.002,0.000,-0.002,-1238,3153,-15865,1966,2082,1,1843,1905,1
3004612,0.678,-0.089,-9.546,-0.181,0.047,-0.012,2.393,-4.236,6.669,-0.001,0.002,-0.002,-1013,3093,-15893,1963,2088,1,1839,1906,1
3004732,0.611,-0.093,-9.608,-0.184,0.050,-0.012,2.432,-4.276,6.669,0.000,0.002,-0.001,-1167,3123,-15867,1965,2074,1,1843,1905,1
3004852,0.582,-0.079,-9.555,-0.181,0.046,-0.011,2.393,-4.276,6.669,0.002,-0.001,-0.003,-1154,3118,-15858,1962,2083,1,1840,1915,1
3004972,0.663,-0.065,-9.543,-0.181,0.048,-0.013,2.393,-4.276,6.669,0.003,0.000,-0.001,-1019,3105,-15855,1968,2082,1,1838,1910,1
3005092,0.570,-0.069,-9.522,-0.183,0.047,-0.015,2.393,-4.276,6.669,0.003,0.003,-0.005,-1156,3136,-15835,1960,2086,1,1825,1915,1
3005212,0.649,-0.086,-9.541,-0.181,0.047,-0.012,2.432,-4.276,6.669,0.001,0.002,-0.001,-1026,3116,-15798,1963,2094,1,1840,1904,1
3005332,0.618,-0.084,-9.538,-0.182,0.048,-0.014,2.393,-4.276,6.669,0.004,0.004,-0.002,-1046,3081,-15859,1965,2093,1,1840,1909,1
3005452,0.601,-0.077,-9.538,-0.182,0.046,-0.012,2.393,-4.276,6.669,0.003,-0.003,-0.003,-1179,3125,-15893,1962,2088,1,1831,1906,1
3005572,0.661,-0.084,-9.536,-0.182,0.047,-0.014,2.432,-4.276,6.669,0.005,0.002,-0.003,-1066,3053,-15855,1958,2092,1,1840,1913,1
3005692,0.577,-0.069,-9.548,-0.184,0.043,-0.013,2.393,-4.276,6.669,0.002,0.001,-0.002,-1212,3186,-15870,1961,2093,1,1826,1906,1
3005812,0.627,-0.050,-9.567,-0.180,0.046,-0.013,2.393,-4.276,6.669,-0.001,0.002,-0.002,-1086,3140,-15851,1961,2099,1,1840,1915,1
3005932,0.632,-0.105,-9.555,-0.181,0.048,-0.013,2.393,-4.276,6.669,0.003,0.002,-0.004,-1141,3054,-15855,1965,2096,1,1846,1907,1
3006052,0.587,-0.067,-9.553,-0.182,0.047,-0.013,2.432,-4.276,6.669,0.004,-0.000,-0.003,-1148,3129,-15856,1967,2098,1,1840,1902,1
3006172,0.618,-0.065,-9.574,-0.181,0.047,-0.013,2.393,-4.276,6.669,-0.000,0.001,-0.002,-1094,3115,-15855,1968,2095,1,1834,1904,1
3006292,0.589,-0.098,-9.565,-0.182,0.048,-0.013,2.432,-4.276,6.708,0.003,0.000,-0.002,-1200,3071,-15892,1965,2096,1,1779,1906,1
