15174,6.814,-1.875,8.059,-0.168,0.047,0.007,0.785,-10.120,-0.981,-0.019,-0.036,0.024,-6034,-13739,5633,1962,1889,1,1854,1904,1
15284,6.857,-2.045,7.939,-0.169,0.031,-0.005,0.785,-10.120,-1.020,-0.003,-0.033,0.013,-5515,-13895,5504,1959,1894,1,1846,1908,1
15404,6.871,-2.002,8.018,-0.202,0.061,-0.023,0.785,-10.081,-1.020,-0.016,0.020,0.001,-5811,-14007,5583,1968,1883,1,1840,1907,1
15514,6.886,-1.920,7.927,-0.185,0.042,-0.006,0.824,-10.081,-1.020,-0.018,-0.014,0.005,-5572,-13767,5670,1943,1889,1,1829,1914,1
15634,6.857,-2.042,7.882,-0.196,0.005,-0.030,0.785,-10.120,-1.020,0.020,-0.010,-0.024,-5560,-13916,5497,1957,1904,1,1840,1904,1
15754,6.989,-1.741,8.064,-0.261,-0.023,0.026,0.745,-10.081,-0.981,-0.023,-0.022,-0.062,-5864,-13666,5990,1954,1894,1,1839,1904,1
15874,7.319,-2.320,8.009,-1.560,-1.175,0.315,0.745,-10.120,-1.020,-0.247,-0.106,-1.845,-5659,-14558,5558,1953,1904,1,1835,1911,1
15994,7.602,-4.422,6.723,-1.837,-1.844,0.157,0.824,-10.120,-0.981,0.834,-1.414,-2.537,-3016,-16986,4315,1970,1874,1,1840,1911,1
16114,9.163,-5.047,1.841,-1.326,-1.434,-0.417,0.824,-10.042,-1.020,0.735,-1.051,-2.088,8166,-14553,5315,1936,1890,1,1838,1910,1
16234,8.686,-3.747,1.324,-1.546,-0.029,-0.333,0.706,-10.081,-1.020,0.478,-0.470,-0.273,8017,-10081,6153,1941,1895,1,1840,1906,1
16354,9.371,-4.623,0.474,-1.432,-0.117,0.049,0.745,-10.081,-1.020,1.088,-1.074,-1.032,9978,-12862,8386,1951,1891,1,1837,1892,1
16464,10.173,-4.669,-0.239,-1.225,0.394,-0.359,0.824,-10.120,-0.981,0.310,-1.138,-0.001,10607,-10579,9578,1960,1905,1,1829,1904,1
16584,9.764,-3.488,0.397,-1.398,0.765,-1.361,0.706,-10.081,-0.981,-3.363,-2.218,0.133,12453,-14960,7656,1959,1894,1,1834,1910,1
16704,19.101,3.024,0.769,-0.394,-2.107,-1.690,0.785,-10.081,-1.020,-0.967,-0.316,-1.998,7198,-15626,-5430,1954,1906,1,1830,1923,1
16824,4.032,7.022,1.803,4.366,-0.773,1.723,0.785,-10.081,-1.098,-0.917,1.290,-1.005,14967,2545,-1493,1971,1891,1,1841,1911,1
16934,-6.732,-11.413,-0.450,-2.648,-0.832,4.366,0.785,-10.081,-1.020,-0.845,0.083,0.092,15830,-8337,3263,1971,1890,1,1842,1904,1
17054,0.141,-15.890,4.319,3.270,-0.248,-4.366,0.785,-10.160,-1.059,0.316,-0.600,-0.089,13527,-2737,2724,1970,1892,1,1835,1886,1
17174,6.007,2.959,-6.045,-0.154,-1.282,-1.819,0.785,-10.238,-0.981,0.370,-0.580,0.347,15955,-6145,-4626,1967,1898,1,1833,1871,1
17294,8.880,-0.958,-5.131,-0.939,0.720,1.165,0.785,-10.120,-1.020,-0.267,0.102,0.027,14413,-6348,-3722,1960,1893,1,1837,1927,1
17404,11.770,-2.813,-3.081,-0.400,0.966,0.136,0.785,-10.081,-1.020,-0.732,-0.068,0.372,14969,-9175,-1003,1954,1887,1,1822,1907,1
17524,10.259,-3.496,-1.738,-0.262,0.146,-0.178,0.902,-10.081,-1.020,0.030,-0.345,0.124,13457,-7154,-2415,1959,1886,1,1846,1905,1
17644,8.859,-3.649,-1.243,-0.039,0.249,-0.113,0.902,-10.081,-0.981,0.417,-0.493,-0.892,14792,-7912,-3228,1967,1877,1,1841,1916,1
17764,9.926,-4.319,-0.910,-0.215,0.017,-0.131,0.785,-10.081,-1.020,0.211,0.535,-0.242,15769,-4519,909,1955,1872,1,1840,1901,1
17874,9.424,-3.223,-1.010,-0.356,-0.033,-0.130,0.863,-10.081,-1.020,0.783,-0.097,-1.214,17499,-7229,1124,1965,1878,1,1777,1904,1
17994,9.529,-2.942,-1.190,0.118,0.020,0.045,0.824,-10.120,-0.981,2.110,0.704,-1.711,26239,6448,5623,1974,1897,1,1851,1907,1
18104,10.254,-3.256,-0.587,0.440,0.066,0.146,0.745,-10.120,-1.020,-0.997,3.636,5.002,4561,15722,-436,1953,1894,1,1812,1909,1
18214,8.887,-5.255,-2.306,0.095,-0.134,-0.096,1.138,-10.238,-1.059,-3.696,1.960,4.783,-21085,-26106,-24314,1963,1895,1,1839,1904,1
18334,9.108,-3.033,-2.064,-0.634,0.761,-0.071,0.824,-10.317,-0.941,-0.016,4.057,-4.498,-3863,-17521,-3658,1950,1899,1,1840,1910,1
18454,10.772,-3.048,0.639,-0.320,0.175,0.005,0.745,-10.120,-0.981,2.225,-0.644,-1.538,11664,630,26630,1968,1891,1,1855,1904,1
18564,9.811,-3.938,-0.515,-0.379,-0.232,-0.026,0.745,-10.120,-0.981,-0.635,-0.933,-0.243,12941,-1533,14091,1962,1893,1,1828,1903,1
18684,9.831,-3.606,-1.676,-0.660,-0.057,-0.136,0.863,-10.199,-1.059,-0.090,-0.533,0.001,11666,-9677,6622,1958,1904,1,1836,1906,1
18804,10.362,-3.021,-1.535,-0.551,-0.443,-0.071,0.745,-10.160,-0.981,-0.160,-0.381,-0.230,11008,-8879,6643,1964,1882,1,1834,1911,1
18924,10.494,-2.143,-3.630,-0.510,-0.874,-0.016,0.785,-10.120,-0.981,-0.086,-0.133,-0.071,11646,-9250,5732,1878,1885,1,1842,1902,1
19044,13.290,2.476,-7.805,-0.785,-1.285,-0.691,0.824,-10.160,-0.981,-0.198,-0.169,-0.259,13983,-8491,5372,1955,1904,1,1852,1904,1
19164,-2.490,9.728,-6.438,2.118,1.343,3.493,0.785,-10.160,-1.059,0.027,0.008,-0.372,14134,-8496,5573,1942,1889,1,1840,1902,1
19274,-1.513,-31.548,9.917,-0.224,1.406,3.910,0.981,-10.081,-0.981,0.543,0.035,-0.078,11417,-8657,8661,1961,1895,1,1846,1920,1
19384,-0.622,-11.777,2.009,0.994,-1.814,-4.366,0.667,-10.160,-0.981,0.016,-0.446,0.075,12991,-2616,7016,1965,1886,1,1840,1903,1
19504,8.976,2.229,-6.802,-0.412,-1.308,-0.820,0.706,-10.160,-1.020,-0.277,-0.286,0.009,15663,-7242,2503,1952,1889,1,1835,1957,1
19624,11.744,-0.498,-6.570,0.061,0.363,-0.133,0.824,-10.160,-1.059,-0.338,0.044,-0.108,13734,-6866,4684,1964,1890,1,1840,1943,1
19744,9.687,-4.298,-5.375,-0.300,-0.116,-0.237,0.628,-10.395,-1.138,0.196,-0.052,0.129,13613,-9467,4619,1973,1900,1,1831,1922,1
19864,8.789,-2.725,-4.357,-0.314,-0.107,-0.272,0.902,-10.199,-1.020,0.106,-0.052,0.097,13742,-7402,6039,1952,1895,1,1840,1902,1
19984,10.336,1.887,-11.179,-0.580,-0.219,0.232,0.863,-10.120,-1.059,-0.069,-0.146,-0.084,14416,-7326,3259,1955,1903,1,1845,1921,1
