86013,1.238,1.250,-9.416,-0.183,0.046,-0.013,3.334,-4.354,7.061,-0.008,0.000,-0.001,-1633,-2639,16262,1961,1901,1,1883,1904,1
86123,1.259,1.202,-9.436,-0.180,0.048,-0.014,3.334,-4.354,7.100,-0.006,0.001,-0.001,-1586,-2564,16264,1965,1883,1,1841,1907,1
86233,1.240,1.245,-9.428,-0.179,0.048,-0.014,3.334,-4.354,7.061,0.041,-0.015,0.002,-1538,-2557,16252,1957,1897,1,1840,1905,1
86343,1.539,1.535,-6.663,0.127,-0.184,-0.141,3.334,-4.354,7.100,0.342,-0.300,0.151,153,-3716,17001,1957,1892,1,1840,1906,1
86453,1.003,0.819,-9.424,-1.875,-0.193,-0.450,3.334,-4.354,7.100,0.246,0.012,0.104,92,388,13986,1961,1887,1,1836,1917,1
86563,-1.149,5.480,-10.760,-1.231,0.217,0.041,3.334,-4.354,7.061,0.966,-0.101,-0.116,-1787,2755,19848,1978,1894,1,1840,1895,1
86673,0.462,3.824,-11.607,1.171,2.789,0.409,3.334,-4.354,7.100,-2.580,-2.440,1.075,-18,538,23109,1965,1895,1,1840,1906,1
86783,4.013,-2.289,-10.379,4.366,3.647,0.978,3.334,-4.354,7.100,-5.184,-1.587,0.633,-289,-9143,14169,1963,1890,1,1843,1906,1
86893,6.835,-4.942,-5.152,4.366,2.421,1.207,3.334,-4.354,7.100,-7.266,-0.356,-0.725,2864,-14689,3285,1955,1894,1,1840,1920,1
87003,8.162,-3.711,1.743,4.366,1.700,2.281,3.334,-4.354,7.100,-4.283,0.560,0.644,4886,-10696,-4933,1962,1890,1,1841,1904,1
87113,7.544,-8.325,5.028,0.118,0.416,1.455,3.334,-4.354,7.061,-2.049,1.231,0.724,8048,-11232,-7253,1957,1911,1,1842,1906,1
87223,5.705,-9.261,6.443,0.023,-0.468,-1.473,3.334,-4.354,7.100,-1.717,0.036,0.218,5293,-10616,-11272,1948,1888,1,1831,1906,1
87333,9.110,-9.091,4.578,-0.366,-0.595,-3.084,3.334,-4.354,7.061,-0.680,0.594,-0.580,8858,-9625,-9836,1967,1893,1,1829,1909,1
87443,13.266,-0.419,3.764,-0.580,-1.720,-2.761,3.334,-4.315,7.100,1.880,1.657,0.425,10972,-7521,-10511,1962,1893,1,1841,1916,1
87553,10.865,7.810,3.965,0.377,-1.142,0.482,3.452,-4.786,7.022,-0.640,0.586,0.676,8904,-14065,-5003,1959,1896,1,1842,1901,1
87663,-0.910,-1.659,-0.014,2.653,-4.314,4.181,3.295,-4.276,7.061,-1.032,0.246,0.480,8362,-12815,-4763,1963,1893,1,1840,1903,1
87773,-1.350,-29.379,4.839,0.152,-0.038,0.272,3.491,-4.433,7.100,0.298,-0.070,0.232,6570,-11573,-7022,1967,1899,1,1840,1909,1
87883,1.836,-10.913,1.566,0.996,-0.046,-3.855,3.295,-4.393,7.100,-0.434,-1.119,-0.448,10420,-11327,-5525,1959,1899,1,1844,1909,1
88003,8.150,1.470,-1.678,-0.704,-1.177,-1.594,3.217,-4.354,7.100,0.214,-0.627,-0.833,7559,-8608,-11749,1964,1889,1,1842,1913,1
88113,10.424,1.317,-2.004,0.637,0.737,0.405,3.217,-4.354,7.061,0.304,-0.056,-0.272,7925,-8381,-11793,1952,1890,1,1840,1904,1
88223,12.005,-2.069,-1.662,-0.226,1.385,0.125,3.256,-4.315,7.022,1.076,0.068,-0.418,8461,-10286,-8746,1956,1890,1,1852,1904,1
88333,9.912,-3.570,-0.429,-1.221,0.857,-0.388,3.177,-4.354,7.022,0.624,0.782,-0.320,5558,-11517,-7497,1965,1898,1,1840,1909,1
88443,11.547,-3.802,0.177,-0.658,0.571,-1.155,3.217,-4.354,7.022,0.518,0.565,-0.066,9554,-11090,-6411,1965,1887,1,1843,1904,1
88553,13.683,-1.401,0.716,-1.843,-1.100,-1.162,3.217,-4.354,7.022,-0.237,0.048,0.715,9558,-9760,-6109,1927,1889,1,1840,1910,1
88663,10.721,6.694,3.278,-1.066,-0.646,-0.148,3.217,-4.354,7.022,0.098,0.162,-0.204,10146,-11848,-6334,1961,1893,1,1835,1902,1
88773,0.091,0.453,2.418,3.284,-3.096,4.366,3.177,-4.393,7.022,-0.131,0.950,-0.429,11150,-11837,-4451,1961,1900,1,1839,1907,1
88883,-2.732,-30.433,-1.422,-0.208,-1.721,3.083,3.217,-4.393,7.022,-0.160,0.217,-0.258,11551,-11450,337,1936,1894,1,1843,1904,1
89003,2.009,-11.806,-0.208,-0.347,-0.900,-3.722,3.217,-4.354,6.982,-0.600,-1.272,0.247,12829,-8029,-3872,1953,1890,1,1836,1906,1
89123,9.977,0.819,-3.735,-1.664,-0.996,-1.534,3.256,-4.393,7.022,-0.305,-1.281,-0.184,8040,-10608,-11304,1965,1895,1,1840,1904,1
89243,12.605,0.984,-5.916,-1.430,-0.160,0.142,3.217,-4.393,7.022,0.405,-0.093,-0.682,8326,-9035,-8952,1963,1894,1,1840,1904,1
89353,12.957,-2.160,-5.227,-1.491,0.096,0.179,3.217,-4.393,6.982,0.119,-0.236,-0.523,9778,-10626,-8649,1956,1891,1,1845,1910,1
89463,9.627,-3.618,-0.948,-0.420,-0.048,-0.160,3.217,-4.354,7.022,0.069,0.216,-0.117,10467,-9965,-6825,1958,1894,1,1841,1903,1
89573,9.821,-3.177,-1.774,-0.002,0.140,-0.082,3.217,-4.393,7.022,0.155,0.049,-0.038,11172,-9155,-6819,1960,1897,1,1835,1906,1
89683,9.663,-2.423,-2.116,-0.040,-0.027,-0.003,3.177,-4.393,6.982,0.444,0.249,-0.292,11937,-9455,-6393,1963,1898,1,1840,1907,1
89793,9.965,-2.270,-2.461,-0.241,0.034,0.064,3.177,-4.354,7.022,0.756,0.403,-0.668,12442,-9112,-6588,1961,1891,1,1840,1908,1
89903,14.322,0.443,-7.037,-0.982,-0.200,-0.405,3.217,-4.354,7.022,0.104,0.749,-0.209,10258,-8152,-6085,1963,1899,1,1840,1910,1
90013,11.380,6.167,-1.516,-0.159,0.118,-0.112,3.217,-4.354,7.022,-0.751,0.661,0.137,14505,-8582,-3952,1950,1890,1,1840,1910,1
90123,0.345,4.137,1.173,2.410,-0.933,4.324,3.217,-4.354,6.982,-0.503,0.871,0.178,15326,-9185,-1024,1965,1891,1,1840,1908,1
90233,-3.177,-27.232,3.309,-0.124,0.239,3.284,3.177,-4.354,6.982,0.173,0.196,-0.355,13536,-8823,1217,1968,1899,1,1844,1899,1
90343,2.380,-12.931,-1.286,-0.720,-0.422,-2.705,3.217,-4.393,7.022,0.331,-0.433,-0.164,13574,-4310,-1649,1959,1874,1,1841,1907,1
90463,5.552,1.008,-2.016,-0.400,-1.129,-2.573,3.177,-4.393,6.982,-0.034,0.146,-0.127,13950,-9416,-4675,1963,1890,1,1840,1909,1
90573,10.417,2.301,-8.121,0.681,-1.065,0.282,3.217,-4.393,6.982,-0.308,0.108,0.060,13852,-8730,-3039,1966,1898,1,1840,1915,1
90683,12.725,-2.521,-8.138,0.301,0.513,-0.065,3.217,-4.354,6.982,-0.205,0.035,-0.048,13979,-7961,-1913,1966,1902,1,1845,1906,1
90793,9.740,-4.233,-2.986,-0.796,0.120,-0.157,3.177,-4.393,6.982,0.056,0.181,-0.007,14419,-8820,-2110,1966,1891,1,1856,1910,1
90903,9.464,-4.183,-2.746,-0.481,-0.052,0.093,3.177,-4.393,6.982,0.140,-0.046,0.044,14191,-7811,-1728,1962,1903,1,1822,1907,1
91013,9.618,-3.311,-3.175,-0.133,-0.118,-0.165,3.177,-4.393,6.982,-0.037,-0.020,0.064,13995,-7500,-2486,1963,1890,1,1839,1910,1
91133,9.814,-1.827,-4.690,-0.176,-0.524,-0.517,3.217,-4.354,7.022,0.038,-0.052,-0.025,14221,-7809,-2028,1956,1891,1,1840,1905,1
91253,11.830,0.910,-8.076,-0.965,-0.572,-0.528,3.217,-4.433,7.022,0.023,-0.172,-0.166,14420,-8124,-2849,1955,1889,1,1840,1895,1
91373,4.532,7.168,-2.849,0.269,0.237,1.814,3.217,-4.354,6.982,0.160,-0.083,0.104,15748,-8816,-2565,1959,1895,1,1840,1911,1
91483,-6.242,-13.855,2.801,2.304,-0.054,4.366,3.177,-4.393,7.022,0.405,0.094,-0.143,14040,-8485,-204,1959,1888,1,1837,1904,1
91593,4.415,-18.536,1.396,0.969,1.109,-2.732,3.177,-4.354,6.982,0.488,-0.297,-0.255,13563,-4661,-47,1958,1887,1,1840,1910,1
91703,4.925,-8.042,0.326,-0.300,-0.433,-2.866,3.177,-4.393,7.022,0.033,-0.501,0.205,14713,-8941,-5668,1964,1877,1,1808,1909,1
91813,8.543,2.502,-4.389,-0.198,-1.098,-1.644,3.217,-4.393,6.982,-0.107,0.264,-0.109,13300,-7243,-2515,1959,1895,1,1836,1904,1
91923,9.687,2.708,-8.820,0.311,1.452,0.168,3.217,-4.315,6.982,-0.277,0.038,0.086,14095,-7831,-3455,1943,1899,1,1830,1906,1
92033,11.394,-3.472,-4.329,-0.596,0.076,0.480,3.217,-4.393,6.982,-0.144,0.155,0.020,14275,-8517,-2721,1965,1897,1,1834,1911,1
