Participant_ID,Activity_Type,Timestamp,mpu_ax,mpu_ay,mpu_az,mpu_gx,mpu_gy,mpu_gz,adxl_ax,adxl_ay,adxl_az,l3gd_gx,l3gd_gy,l3gd_gz,lsm_ax,lsm_ay,lsm_az,joy_lx,joy_ly,joy_lb,joy_rx,joy_ry,joy_rb,mpu_temp
2,syf,2025-10-05 02:42:58.725,1.772,-8.303,1.36,-0.092,-0.253,-0.03,-1.216,1.844,9.297,0.021,0.058,-0.018,-16173.0,-3541.0,444.0,1961,1895,1,1840,1910,1,0
2,syf,2025-10-05 02:42:58.835,0.919,-10.546,0.484,0.211,-0.04,0.012,-0.785,1.648,8.826,0.022,0.08,-0.052,-15824.0,-4021.0,366.0,1967,1894,1,1845,1904,1,0
2,syf,2025-10-05 02:42:58.945,1.235,-9.606,0.211,-0.188,0.017,-0.062,-1.294,1.922,9.022,0.088,-0.01,-0.111,-15907.0,-3369.0,680.0,1968,1899,1,1844,1907,1,0
2,syf,2025-10-05 02:42:59.053,1.827,-10.19,1.034,-0.268,0.085,-0.089,-1.451,1.844,9.257,-0.06,-0.095,0.172,-15986.0,-3136.0,596.0,1968,1893,1,1843,1902,1,0
2,syf,2025-10-05 02:42:59.163,2.045,-10.161,1.166,-0.183,0.121,-0.075,-1.294,1.687,9.297,-0.112,-0.053,0.233,-16298.0,-4437.0,519.0,1968,1901,1,1851,1909,1,0
2,syf,2025-10-05 02:42:59.275,1.812,-9.972,1.006,-0.315,0.1,0.024,-1.098,1.334,9.297,-0.111,-0.033,-0.062,-16274.0,-4133.0,617.0,1964,1903,1,1841,1911,1,0
2,syf,2025-10-05 02:42:59.385,2.03,-9.833,1.03,-0.228,0.115,-0.022,-1.255,1.491,9.336,-0.146,0.017,-0.151,-16252.0,-3531.0,655.0,1968,1897,1,1843,1905,1,0
2,syf,2025-10-05 02:42:59.495,1.908,-9.881,0.919,-0.222,0.091,-0.035,-1.216,1.177,9.297,-0.14,0.063,-0.119,-16252.0,-3294.0,693.0,1966,1903,1,1826,1907,1,0
2,syf,2025-10-05 02:42:59.605,1.836,-9.752,0.953,-0.412,0.073,-0.053,-1.138,1.255,9.336,-0.17,0.06,-0.031,-15997.0,-3154.0,704.0,1965,1895,1,1856,1915,1,0
2,syf,2025-10-05 02:42:59.713,1.939,-10.19,0.591,-0.268,0.082,-0.019,-1.059,1.255,9.375,-0.247,-0.007,0.093,-15902.0,-3405.0,489.0,1968,1894,1,1850,1907,1,0
